관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
경기도 성남시청,경기도 성남시 중원구 상대원3동 822번지,2017-11,,5,127.166731,"경기도 성남시 중원구 박석로86번길 20, (상대원동)",37.441051,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 125-1번지 대원공원 배드민턴장 부근,2010-04,,2,127.1448802,"경기도 성남시 중원구 원터로38번길 4, 대원공원배드민턴장부근  (하대원동)",37.4306854,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 101-9번지 제비표페인트 옆,2010-09,,2,127.131017,"경기도 성남시 중원구 둔촌대로 110, (하대원동, 모란타워)",37.4290192,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 132-6번지 광주공판장 옆,2010-09,,2,127.1503908,"경기도 성남시 중원구 둔촌대로293번길 5, 광주공판장옆  (하대원동)",37.4302802,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 155-1번지 전주,2010-09,,3,127.1494656,"경기도 성남시 중원구 둔촌대로280번길 8, 전주  (하대원동)",37.428456,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 138-10번지 대하초등학교 후문,2010-09,,2,127.1522584,경기도 성남시 중원구 둔촌대로309번길 8,37.4309691,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 120번지 주변,2010-09,,2,127.1423655,"경기도 성남시 중원구 원터로29번길 21, (하대원동, 그린빌라)",37.4294061,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 103-22번지 현대부품대리점 앞,2010-09,,2,127.1335803,"경기도 성남시 중원구 마지로 35-1, 현대부품대리점앞  (하대원동)",37.4283938,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 155-7번지 둔촌어린이놀이터,2011-12,,3,127.1496994,,37.4278918,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 182번지 대원공원,2012-10,,5,127.1508411,,37.4343575,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 130-22번지,2013-03,,2,127.147226,"경기도 성남시 중원구 둔촌대로263번길 8, (하대원동)",37.4296856,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 249-12번지 (민방위비상급수시설 앞),2013-10,,3,127.1273551,"경기도 성남시 분당구 불곡북로37번길 9, 민방위비상급수시설앞  (정자동)",37.359633,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 243-1번지 앞 (분당중앙고등학교 뒤),2013-10,,3,127.1249096,"경기도 성남시 분당구 불곡북로13번길 12, 앞분당중앙고등학교  뒤(정자동)",37.3605313,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 249-7번지,2014-12,,1,127.1271272,"경기도 성남시 분당구 불곡북로37번길 1, (정자동)",37.3589808,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 239번지 앞(예닮유치원),2014-11,,1,127.1244921,,37.3589613,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 233-1번지,2015-11,,3,127.1246814,"경기도 성남시 분당구 불곡남로29번길 8-1, (정자동)",37.3766914,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 201 정든지하보도(정자3동주민센터 앞),2015-10,,2,127.1167369,"경기도 성남시 분당구 돌마로 242, 주민센터 지하층  정든보도  앞(정자동)",37.3704978,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 193번지 계원지하보도(분당유치원 앞),2015-10,,2,127.1160469,"경기도 성남시 분당구 불정로 119, 지하층  계원(정자동, 정든마을한진8차아파트)",37.3590376,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 180-2번지,2008-06,,4,127.1419679,경기도 성남시 분당구 선지봉로7번길 4,37.3655599,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 162번지 태현어린이공원(분당41호),2009-05,,1,127.1426923,경기도 성남시 분당구 분당로311번길 10-3,37.3675702,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥2동 50번지 신흥제2어린이집 부근,2009-05,,1,127.1444585,"경기도 성남시 수정구 수정로257번길 18, 신흥제 2호 어린이집 부근(신흥동)",37.4492713,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥2동 1232번지 희망대초등학교 정문앞,2009-05,,1,127.1486744,"경기도 성남시 수정구 공원로370번길 29, 희망대초등학교  정문앞(신흥동)",37.4468102,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥2동 37번지 정다움어린이놀이터 부근,2009-05,,1,127.145468,"경기도 성남시 수정구 수정로279번길 3, 정다움어린이놀이터부근  (신흥동)",37.4496504,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥2동 2344번지 희망대공원 화장실 부근,2009-05,,1,127.1510732,"경기도 성남시 수정구 공원로370번길 26, 희망대공원화장실부근  (신흥동)",37.4469819,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 110-1번지 부근,2010-04,,1,127.1585716,"경기도 성남시 수정구 산성대로429번길 3-1, 부근  (단대동)",37.4501964,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 62번지 민방위교육관 사거리,2012-10,,4,127.1592561,"경기도 성남시 수정구 논골로11번길 8-3, 민방위  교(단대동)",37.4553989,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 1-10번지,2017-12,,4,127.158971,"경기도 성남시 수정구 수정로466번길 23, (단대동, 썬맨션)",37.462401,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 56-1번지,2017-12,,5,127.159271,"경기도 성남시 수정구 논골로 33, (단대동)",37.457021,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 163-1번지 다솜어린이놀이터 부근,2010-09,,2,127.1575361,"경기도 성남시 수정구 산성대로405번길 5, 다솜어린이놀이터부근  (단대동)",37.4483509,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 45번지 논골소공원 어린이놀이터,2011-11,,3,127.1572613,"경기도 성남시 수정구 논골로53번길 9, 논골소공원어린이놀이터  (단대동)",37.4579309,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 10번지,2013-10,,3,127.1572458,"경기도 성남시 수정구 논골로 79, (단대동)",37.4606557,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 180번지,2014-06,,5,127.1567321,"경기도 성남시 수정구 산성대로 377, (단대동)",37.4460541,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 6-10번지,2014-12,,1,127.1572158,"경기도 성남시 수정구 수정로466번길 8, (단대동)",37.4622346,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 129번지(단대어린이집),2014-11,,1,127.1554788,"경기도 성남시 수정구 희망로506번길 21, 단대어린이집  (단대동)",37.4493857,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 145 미소어린이공원,2014-11,,4,127.1557074,,37.448933,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 112-4번지 맞은편,2015-09,,3,127.158461,"경기도 성남시 수정구 산성대로419번길 4, 맞은편  (단대동)",37.449431,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 164-1번지 다솜어린이놀이터 내부,2016-11,,1,127.157301,"경기도 성남시 수정구 산성대로405번길 7, 다솜어린이놀이터내부  (단대동)",37.448281,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 단대동 45-2번지,2017-12,,4,127.156611,"경기도 성남시 수정구 논골로53번길 17, (단대동, 라인빌라)",37.458271,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 2117번지 성남북초등학교,2010-04,,2,127.1503643,"경기도 성남시 수정구 희망로534번길 3, 성남북초등학교  (산성동)",37.4525334,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 2223번지 단대공원 광장,2010-04,,2,127.1523636,"경기도 성남시 수정구 희망로534번길 14, 단대공원광장  (산성동)",37.4516169,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 849 춘천원조닭갈비 앞,2010-09,,3,127.1501721,"경기도 성남시 수정구 수정로 358, 춘천원조닭갈비앞  (산성동)",37.4556612,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 802번지,2009-05,,1,127.1645739,"경기도 성남시 중원구 희망로400번길 47, (금광동)",37.4428041,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 17번지 금광소공원,2011-11,,5,127.1583548,,37.4438331,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 2196번지 금상초등학교 강당쪽,2012-10,,4,127.1672673,"경기도 성남시 중원구 금상로 97, 금상초등학교  강당쪽(금광동)",37.4432137,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 산9번지 황송공원,2012-10,,5,127.1580079,,37.4442404,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 1666번지 앞,2013-10,,3,127.1667392,"경기도 성남시 중원구 금빛로25번길 20-2, (금광동)",37.4441356,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 217번지,2013-10,,3,127.1610729,"경기도 성남시 중원구 광명로310번길 14, (금광동)",37.4436467,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 244번지 단남초 주변,2014-06,,5,127.1605983,"경기도 성남시 중원구 희망로414번길 11, 단남초주변  (금광동)",37.4428522,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 1645번지(금상초등학교),2014-11,,4,127.1662108,"경기도 성남시 중원구 금상로 97, 금상초등학교  (금광동)",37.4432882,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 345번지(혜성유치원),2014-11,,1,127.1600774,"경기도 성남시 중원구 광명로 308, 혜성유치원  (금광동)",37.4442944,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 1785번지(한사랑어린이집),2014-11,,1,127.165337,"경기도 성남시 중원구 광명로354번길 3, 한사랑어린이집  (금광동)",37.4459717,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3755번지 중부교회앞 노상,2009-05,,1,127.1443065,"경기도 성남시 수정구 수정남로150번길 16, 중부교회  앞 노상(신흥동)",37.4425042,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3429번지 샛고개 어린이놀이터 앞,2009-05,,1,127.1450559,,37.4448939,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 2819번지 동사무소뒤 어린이놀이터,2009-05,,1,127.1488392,"경기도 성남시 수정구 공원로349번길 8, 동사무소뒤어린이놀이터  (신흥동)",37.4435954,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 2482번지 성남우체국 옆,2009-05,,1,127.1498344,"경기도 성남시 수정구 산성대로 301, 성남우체국  옆(신흥동)",37.4424812,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3436-17번지 제3경로당 인근,2009-05,,1,127.1429944,"경기도 성남시 수정구 시민로 172, 3호 경로당 인근(신흥동)",37.4435355,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3561번지,2013-10,,3,127.1441392,"경기도 성남시 수정구 시민로164번길 11, (신흥동)",37.443218,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 2115번지 은빛나래 어린이놀이터,2011-12,,2,127.1505484,"경기도 성남시 수정구 수정남로 269, 은빛나래어린이놀이터  (산성동)",37.452942,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 2120번지 미래유치원 주변,2013-10,,4,127.1500698,"경기도 성남시 수정구 수정로332번길 6-4, 미래유치원주변  (산성동)",37.4528884,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 36번지,2013-10,,3,127.1550333,"경기도 성남시 수정구 수정로366번길 54, 1동  (산성동, 삼경골든빌)",37.4586205,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 2165번지,2013-10,,3,127.1521123,,37.4508548,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 2137번지(북초등학교),2014-11,,1,127.151056,"경기도 성남시 수정구 희망로534번길 3, 북초등학교  (산성동)",37.4517136,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 1412번지,2015-09,,3,127.150181,"경기도 성남시 수정구 수정남로295번길 9, (산성동)",37.454891,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 599번지,2016-02,,4,127.153011,"경기도 성남시 수정구 수정남로324번길 16, (산성동, 산성호스트빌8차)",37.455171,생활방범,,2018-04-01,200,031-729-2482
